precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,b,b1,b2,b3,c,d,e,f,"GEORGE-NICOLAE SIMION-voturi","GEORGE-CRIN-LAURENȚIU ANTONESCU-voturi","ELENA-VALERICA LASCONI-voturi","CRISTIAN-VASILE TERHEȘ-voturi","MARCELA-LAVINIA ȘANDRU-voturi","VICTOR-VIOREL PONTA-voturi","SEBASTIAN-CONSTANTIN POPESCU-voturi","SILVIU PREDOIU-voturi","JOHN-ION BANU-MUSCEL-voturi","PETRU-DANIEL FUNERIU-voturi","NICUȘOR-DANIEL DAN-voturi"
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.311",1057,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:23:36",1206,637,581,56,0,633,4,1200,563,156,108,21,3,5,87,0,2,2,5,244
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.311",1058,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:47:45",1089,699,563,136,0,689,10,1200,501,140,145,13,2,3,99,0,0,3,4,280
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1059,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:55:01",889,552,443,109,0,547,5,1000,448,127,98,15,0,2,68,0,1,6,5,225
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1060,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:05:21",1107,689,568,121,0,682,7,1200,511,141,133,24,1,3,112,2,3,0,4,259
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1061,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:05:10",1108,600,519,81,0,594,6,1200,600,141,113,21,2,2,83,1,0,2,0,229
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1062,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:46:32",1355,750,652,98,0,744,6,1400,650,166,139,16,3,2,122,4,1,4,2,285
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1063,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:19:55",1302,761,694,66,1,754,7,1400,639,144,139,17,9,4,97,1,6,4,3,330
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.59",1064,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:24:25",1168,660,568,91,1,656,4,1200,540,126,158,13,1,5,86,1,2,5,3,256
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1065,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:18:27",1123,649,520,128,1,639,9,1200,551,139,123,17,4,3,66,3,0,1,4,279
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1066,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 00:42:10",1269,712,616,96,0,702,10,1400,688,152,102,15,2,4,90,1,2,1,3,330
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1067,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:21:48",719,392,269,123,0,389,3,800,408,83,69,10,1,3,49,0,0,1,0,173
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1068,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:58:48",1233,704,583,121,0,701,3,1400,696,133,151,18,7,8,86,2,4,7,5,280
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1069,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:37:25",1282,684,607,77,0,680,4,1400,716,134,124,22,3,2,67,1,2,1,5,319
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1070,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:55:16",1136,597,508,89,0,588,9,1200,603,119,103,21,3,6,73,2,1,1,5,254
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1071,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:06:02",1477,765,721,44,0,758,7,1600,835,123,144,21,4,5,101,0,2,4,4,350
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1072,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:01:59",989,549,525,24,0,540,9,1000,451,106,118,16,0,3,62,0,1,0,5,229
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1073,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:21:26",926,521,465,56,0,510,11,1000,479,109,115,14,2,3,44,1,2,5,5,210
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1074,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:52:33",1262,736,648,88,0,727,9,1400,664,112,137,15,2,1,89,2,4,2,8,355
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1075,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:55:18",1059,664,511,153,0,653,11,1200,536,103,120,20,3,3,65,0,2,2,9,326
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1076,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:14:22",1010,686,506,180,0,677,9,1000,314,124,137,24,3,4,84,3,0,0,2,296
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.197",1077,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:55:42",866,500,408,92,0,487,13,1000,500,85,117,11,0,1,49,0,1,0,6,217
42,"MUNICIPIUL BUCUREŞTI","A.D.P.D.U. SECTOR 6",1078,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:22:15",1080,686,532,154,0,683,3,1200,514,117,142,12,0,3,92,1,1,3,6,306
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.193",1079,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:41:26",995,765,501,264,0,754,11,998,233,139,140,15,2,5,65,1,2,2,2,381
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.193",1080,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:36:11",1034,659,509,150,0,647,12,1200,541,136,116,11,1,4,62,0,1,6,6,304
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.193",1081,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:31:53",871,711,428,282,1,700,11,1000,289,127,121,16,1,2,65,1,1,5,12,349
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.193",1082,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:38:47",1106,664,536,128,0,655,9,1200,536,103,132,24,1,6,67,4,3,3,3,309
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”GRIGORE MOISIL”",1083,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:12:08",1807,1352,878,474,0,1337,15,2000,648,198,187,31,4,8,123,1,4,7,6,768
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”GRIGORE MOISIL”",1084,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 00:00:10",1528,1127,706,421,0,1119,8,1800,673,133,135,17,3,1,58,1,0,0,6,765
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”GRIGORE MOISIL”",1085,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:04:06",1765,1312,878,432,2,1305,7,2000,688,165,184,30,4,5,100,2,0,3,10,802
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”GRIGORE MOISIL”",1086,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:08:44",1730,1164,787,377,0,1153,11,2000,836,184,215,33,4,7,94,6,0,4,7,599
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.164",1087,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:10:51",921,622,454,168,0,613,9,1000,378,110,113,24,1,2,71,1,3,1,7,280
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.164",1088,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:57:17",1050,702,492,209,1,688,14,1200,498,160,132,21,2,1,76,1,3,3,5,284
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.164",1089,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 03:31:51",886,574,419,155,0,565,9,1000,426,124,113,16,4,9,50,0,2,2,3,242
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1090,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:48:37",1243,711,573,138,0,700,11,1400,689,137,138,21,1,3,83,0,3,3,0,311
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1091,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 03:52:59",1043,592,481,111,0,582,10,1200,608,113,113,13,2,3,55,1,0,4,9,269
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1092,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:02:08",1949,1175,1022,152,1,1165,10,2000,825,170,193,28,1,3,111,2,6,2,3,646
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1093,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:52:43",1059,591,450,141,0,580,11,1200,609,94,114,8,2,3,65,1,1,2,7,283
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1094,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:07:37",1129,667,514,153,0,656,11,1200,533,142,114,20,2,3,82,1,2,1,7,282
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1095,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:26:43",1072,714,567,147,0,708,6,1200,486,149,108,16,1,3,60,1,2,1,5,362
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1096,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:05:55",1032,660,511,149,0,647,13,1000,340,115,126,24,3,6,65,2,2,1,3,300
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1097,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:54:24",992,494,409,85,0,481,13,1000,506,114,80,12,3,5,86,0,0,1,1,179
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1098,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:01:52",1898,978,896,82,0,968,10,2000,1022,217,204,28,1,8,102,1,2,3,7,395
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1099,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:47:42",1079,556,494,62,0,546,10,1200,644,116,90,11,1,2,70,2,0,2,3,249
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1100,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:41:01",1283,811,739,72,0,807,4,1400,589,81,148,20,1,1,50,1,2,0,8,495
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEHNOLOGIC ”ANTIM IVIREANU”",1101,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:37:04",1609,781,677,104,0,767,14,1600,819,178,115,25,6,9,89,0,2,1,2,340
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1102,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 21:55:41",1090,648,535,113,0,640,8,1200,552,120,173,10,5,3,49,1,0,3,5,271
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1103,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:03:29",1025,533,450,83,0,525,8,1000,467,148,103,23,0,3,77,2,0,2,0,167
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1104,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:40:25",1292,722,671,50,1,705,17,1400,678,132,142,23,1,5,102,3,1,2,2,292
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1105,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:04:36",1190,656,608,48,0,650,6,1200,544,132,109,31,3,6,94,2,2,5,4,262
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1106,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:07:15",1077,543,502,40,1,534,9,1200,657,115,101,20,1,3,71,1,2,1,3,216
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1107,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:30:12",1098,517,492,24,1,513,4,1200,683,119,103,16,0,6,56,0,2,0,2,209
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1108,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:17:12",1263,735,600,135,0,726,9,1400,665,120,144,22,4,2,88,0,1,2,3,340
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1109,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:10:23",1228,688,589,99,0,679,9,1400,712,126,126,14,0,4,95,1,4,2,3,304
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1110,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:37:29",1181,690,597,92,1,677,13,1200,510,143,151,14,1,6,75,1,1,0,4,281
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”ELENA CUZA”",1111,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:30:40",1152,669,588,81,0,658,11,1200,531,162,107,26,2,2,70,2,0,0,3,284
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”ELENA CUZA”",1112,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:15:53",1008,635,525,110,0,625,10,1000,365,128,125,16,3,5,73,3,3,2,3,264
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”ELENA CUZA”",1113,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:47:11",1047,609,518,91,0,606,3,1200,591,126,113,17,5,5,91,0,2,3,4,240
42,"MUNICIPIUL BUCUREŞTI","COLEGIUL NAŢIONAL ”ELENA CUZA”",1114,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 00:43:24",892,533,425,107,1,525,8,1000,467,79,99,14,1,2,61,3,2,3,3,258
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1115,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:19:35",1446,832,743,89,0,820,12,1600,768,126,186,21,1,4,127,2,1,0,4,348
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1116,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:11:38",1182,740,608,131,1,722,18,1200,460,140,152,19,0,5,92,0,1,1,5,307
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1117,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:41:03",1483,913,772,141,0,901,12,1600,687,203,156,31,5,5,101,1,0,2,8,389
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1118,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:09:22",1389,786,643,143,0,778,8,1400,614,150,139,33,2,4,98,2,3,2,3,342
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1119,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:38:34",1273,719,663,54,2,707,12,1400,681,156,140,22,2,2,96,1,2,3,2,281
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1120,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:29:55",1160,584,537,47,0,573,11,1200,616,138,92,9,1,4,76,3,0,5,4,241
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1121,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:36:22",1104,564,522,42,0,561,3,1200,636,127,109,8,5,8,72,0,1,1,3,227
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1122,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:05:44",1083,562,525,37,0,553,9,1200,638,109,123,17,1,4,75,1,0,0,1,222
42,"MUNICIPIUL BUCUREŞTI","LICEUL TEORETIC ”EUGEN LOVINESCU”",1123,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:25:29",813,442,368,74,0,434,8,1000,558,110,93,12,1,1,50,3,1,0,2,161
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1124,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:19:10",1972,931,872,59,0,915,16,2000,1069,220,187,29,3,9,101,2,4,4,12,344
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1125,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:04:41",1968,914,867,47,0,902,12,2000,1086,228,179,22,2,10,103,2,2,1,3,350
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1126,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:47:47",1932,966,895,71,0,954,12,2000,1034,196,180,18,3,5,103,1,4,3,11,430
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1127,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:28:02",1861,920,848,72,0,904,16,2000,1080,213,175,29,5,4,153,0,1,7,8,309
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1128,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:51:33",1685,958,807,151,0,947,11,1800,842,211,189,29,4,4,92,1,3,4,4,406
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1129,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:36:20",1990,1047,890,157,0,1040,7,2000,953,259,148,36,3,4,107,3,1,2,10,467
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ NR.279",1130,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:56:48",1901,981,813,168,0,969,12,2000,1019,225,170,32,3,6,84,1,3,0,3,442
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ SPECIALĂ ”CONSTANTIN PĂUNESCU”",1131,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:24:31",1583,816,736,80,0,802,14,1600,784,189,136,33,2,9,121,1,2,3,4,302
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ SPECIALĂ ”CONSTANTIN PĂUNESCU”",1132,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:30:16",1434,782,708,74,0,770,12,1600,818,173,124,22,2,5,95,0,1,0,8,340
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ SPECIALĂ PENTRU DEFICIENŢI DE AUZ ”SF. MARIA”",1133,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 00:05:13",1789,951,815,136,0,942,9,1800,849,205,172,26,4,3,146,1,0,4,6,375
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ SPECIALĂ PENTRU DEFICIENŢI DE AUZ ”SF. MARIA”",1134,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:02:24",1659,975,870,105,0,964,11,1800,825,159,164,36,2,4,101,2,1,6,6,483
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1135,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-05 01:06:24",1917,1081,919,161,1,1068,13,2000,919,225,207,27,3,3,103,2,3,1,6,488
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1136,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 23:05:05",1451,742,602,140,0,732,10,1600,858,202,112,22,2,6,80,0,3,1,3,301
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1137,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:11:06",1334,716,640,75,1,707,9,1600,884,149,155,17,6,9,89,0,3,2,3,274
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1138,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:06:40",1457,730,692,38,0,718,12,1600,870,171,124,23,5,3,125,2,3,1,1,260
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1139,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:53:26",1715,913,876,37,0,899,14,1800,887,217,182,38,2,8,107,1,3,3,7,331
42,"MUNICIPIUL BUCUREŞTI","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1140,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PRSD,PRSD_SV_SECTOR,"2025-05-04 22:44:15",1349,894,614,280,0,882,12,1600,706,219,118,22,2,4,114,1,4,5,7,386
